"id","artist","song","title","slug","url","issue","detail"
"5165","Ella Langley, Morgan Wallen","I Can't Love You Anymore","Ella Langley, Morgan Wallen I Can't Love You Anymore Türkçe Çeviri","ella-langley-i-can-t-love-you-anymore-turkce-ceviri","https://www.acupoflyrics.com/ella-langley-i-can-t-love-you-anymore-turkce-ceviri/","annotation_not_clickable_in_translation","anymore"
"5165","Ella Langley, Morgan Wallen","I Can't Love You Anymore","Ella Langley, Morgan Wallen I Can't Love You Anymore Türkçe Çeviri","ella-langley-i-can-t-love-you-anymore-turkce-ceviri","https://www.acupoflyrics.com/ella-langley-i-can-t-love-you-anymore-turkce-ceviri/","annotation_not_clickable_in_translation","dash"
"5165","Ella Langley, Morgan Wallen","I Can't Love You Anymore","Ella Langley, Morgan Wallen I Can't Love You Anymore Türkçe Çeviri","ella-langley-i-can-t-love-you-anymore-turkce-ceviri","https://www.acupoflyrics.com/ella-langley-i-can-t-love-you-anymore-turkce-ceviri/","annotation_not_clickable_in_translation","ghost"
"5165","Ella Langley, Morgan Wallen","I Can't Love You Anymore","Ella Langley, Morgan Wallen I Can't Love You Anymore Türkçe Çeviri","ella-langley-i-can-t-love-you-anymore-turkce-ceviri","https://www.acupoflyrics.com/ella-langley-i-can-t-love-you-anymore-turkce-ceviri/","annotation_not_clickable_in_translation","back of my mind"
"5164","CORTIS","REDRED","CORTIS REDRED Türkçe Çeviri","cortis-redred-turkce-ceviri","https://www.acupoflyrics.com/cortis-redred-turkce-ceviri/","english_gloss_inside_translation","Verse 1: Martin / satır 1: Sıcak vanilyamdan bir yudum (sip) (Woo)"
"5164","CORTIS","REDRED","CORTIS REDRED Türkçe Çeviri","cortis-redred-turkce-ceviri","https://www.acupoflyrics.com/cortis-redred-turkce-ceviri/","english_gloss_inside_translation","Verse 1: Martin / satır 3: Dün gece yaptığım o ritmi (beat) (Beat)"
"5164","CORTIS","REDRED","CORTIS REDRED Türkçe Çeviri","cortis-redred-turkce-ceviri","https://www.acupoflyrics.com/cortis-redred-turkce-ceviri/","english_gloss_inside_translation","Pre-Chorus: Keonho, James, Martin / satır 5: Hepsini ekibimle (team) yapacağım"
"5164","CORTIS","REDRED","CORTIS REDRED Türkçe Çeviri","cortis-redred-turkce-ceviri","https://www.acupoflyrics.com/cortis-redred-turkce-ceviri/","english_gloss_inside_translation","Verse 2: Seonghyeon, Juhoon, Keonho, Martin / satır 3: Gün geçtikçe kalabalıklaşıyor tayfa (pack)"
"5164","CORTIS","REDRED","CORTIS REDRED Türkçe Çeviri","cortis-redred-turkce-ceviri","https://www.acupoflyrics.com/cortis-redred-turkce-ceviri/","annotation_not_clickable_in_translation","Ttabara"
"5164","CORTIS","REDRED","CORTIS REDRED Türkçe Çeviri","cortis-redred-turkce-ceviri","https://www.acupoflyrics.com/cortis-redred-turkce-ceviri/","annotation_not_clickable_in_translation","Pallanggwi"
"5164","CORTIS","REDRED","CORTIS REDRED Türkçe Çeviri","cortis-redred-turkce-ceviri","https://www.acupoflyrics.com/cortis-redred-turkce-ceviri/","annotation_not_clickable_in_translation","Cookin' up 'til we get stinky"
"5164","CORTIS","REDRED","CORTIS REDRED Türkçe Çeviri","cortis-redred-turkce-ceviri","https://www.acupoflyrics.com/cortis-redred-turkce-ceviri/","annotation_not_clickable_in_translation","red flag"
"5164","CORTIS","REDRED","CORTIS REDRED Türkçe Çeviri","cortis-redred-turkce-ceviri","https://www.acupoflyrics.com/cortis-redred-turkce-ceviri/","annotation_not_clickable_in_translation","Nunchi"
"5164","CORTIS","REDRED","CORTIS REDRED Türkçe Çeviri","cortis-redred-turkce-ceviri","https://www.acupoflyrics.com/cortis-redred-turkce-ceviri/","annotation_not_clickable_in_translation","Dogani sarigi"
"5159","Shabjdeed, SMOKAHOLIC","SLV","Shabjdeed, SMOKAHOLIC SLV Türkçe Çeviri","shabjdeed-smokaholic-slv-turkce-ceviri","https://www.acupoflyrics.com/shabjdeed-smokaholic-slv-turkce-ceviri/","annotation_not_clickable_in_translation","SLV"
"5159","Shabjdeed, SMOKAHOLIC","SLV","Shabjdeed, SMOKAHOLIC SLV Türkçe Çeviri","shabjdeed-smokaholic-slv-turkce-ceviri","https://www.acupoflyrics.com/shabjdeed-smokaholic-slv-turkce-ceviri/","annotation_not_clickable_in_translation","Saint Levant / Saint Kadınlar"
"5158","Justin Bieber, Ludacris","Baby","Justin Bieber, Ludacris Baby Türkçe Çeviri","justin-bieber-ludacris-baby-turkce-ceviri","https://www.acupoflyrics.com/justin-bieber-ludacris-baby-turkce-ceviri/","annotation_not_clickable_in_translation","starstruck"
"5157","Taylor Swift","I Knew It, I Knew You","Taylor Swift I Knew It, I Knew You Türkçe Çeviri","taylor-swift-i-knew-it-i-knew-you-turkce-ceviri","https://www.acupoflyrics.com/taylor-swift-i-knew-it-i-knew-you-turkce-ceviri/","annotation_not_clickable_in_translation","Daze / blades"
"5157","Taylor Swift","I Knew It, I Knew You","Taylor Swift I Knew It, I Knew You Türkçe Çeviri","taylor-swift-i-knew-it-i-knew-you-turkce-ceviri","https://www.acupoflyrics.com/taylor-swift-i-knew-it-i-knew-you-turkce-ceviri/","annotation_not_clickable_in_translation","I knew it, I knew you"
"5157","Taylor Swift","I Knew It, I Knew You","Taylor Swift I Knew It, I Knew You Türkçe Çeviri","taylor-swift-i-knew-it-i-knew-you-turkce-ceviri","https://www.acupoflyrics.com/taylor-swift-i-knew-it-i-knew-you-turkce-ceviri/","annotation_not_clickable_in_translation","Mood ring"
"5156","Sam Fender, Olivia Dean","Rein Me In","Sam Fender, Olivia Dean Rein Me In Türkçe Çeviri","sam-fender-olivia-dean-rein-me-in-turkce-ceviri","https://www.acupoflyrics.com/sam-fender-olivia-dean-rein-me-in-turkce-ceviri/","annotation_not_clickable_in_translation","Ghosts and carcasses"
"5156","Sam Fender, Olivia Dean","Rein Me In","Sam Fender, Olivia Dean Rein Me In Türkçe Çeviri","sam-fender-olivia-dean-rein-me-in-turkce-ceviri","https://www.acupoflyrics.com/sam-fender-olivia-dean-rein-me-in-turkce-ceviri/","annotation_not_clickable_in_translation","Rein me in"
"5156","Sam Fender, Olivia Dean","Rein Me In","Sam Fender, Olivia Dean Rein Me In Türkçe Çeviri","sam-fender-olivia-dean-rein-me-in-turkce-ceviri","https://www.acupoflyrics.com/sam-fender-olivia-dean-rein-me-in-turkce-ceviri/","annotation_not_clickable_in_translation","Tinnitus"
"5156","Sam Fender, Olivia Dean","Rein Me In","Sam Fender, Olivia Dean Rein Me In Türkçe Çeviri","sam-fender-olivia-dean-rein-me-in-turkce-ceviri","https://www.acupoflyrics.com/sam-fender-olivia-dean-rein-me-in-turkce-ceviri/","annotation_not_clickable_in_translation","Chewing everyone's lugs off"
"5155","ANOTR, 54 Ultra","Talk To You","ANOTR, 54 Ultra Talk To You Türkçe Çeviri","anotr-54-ultra-talk-to-you-turkce-ceviri","https://www.acupoflyrics.com/anotr-54-ultra-talk-to-you-turkce-ceviri/","annotation_not_clickable_in_translation","Take you higher"
"5154","STELLA LEFTY","Boston","STELLA LEFTY Boston Türkçe Çeviri","stella-lefty-boston-turkce-ceviri","https://www.acupoflyrics.com/stella-lefty-boston-turkce-ceviri/","annotation_not_clickable_in_translation","Jumping the gun"
"5154","STELLA LEFTY","Boston","STELLA LEFTY Boston Türkçe Çeviri","stella-lefty-boston-turkce-ceviri","https://www.acupoflyrics.com/stella-lefty-boston-turkce-ceviri/","annotation_not_clickable_in_translation","Along for the ride"
